Country Name,Country Code,Year,Ratio
Samoa,WSM,2023,55.72002727
Sao Tome and Principe,STP,2023,95.98421927
Saudi Arabia,SAU,2023,42.2261834
Senegal,SEN,2023,58.54978697
Serbia,SRB,2023,76.33026682
Sierra Leone,SLE,2023,91.94506377
Singapore,SGP,2023,81.25155691
Slovak Republic,SVK,2023,83.12348957
Slovenia,SVN,2023,83.88360468
Solomon Islands,SLB,2023,95.59741133
Somalia,SOM,2023,44.46850979
South Africa,ZAF,2023,81.97150379
South Sudan,SSD,2023,93.55828623
Spain,ESP,2023,84.12321898
Sri Lanka,LKA,2023,45.27607538
St. Lucia,LCA,2023,83.24330036
St. Vincent and the Grenadines,VCT,2023,73.73773487
Suriname,SUR,2023,69.97978912
Sweden,SWE,2023,90.46475181
Switzerland,CHE,2023,85.82450436
Syrian Arab Republic,SYR,2023,21.30009667
Tajikistan,TJK,2023,61.76401915
Tanzania,TZA,2023,91.715841
Thailand,THA,2023,78.98347988
Timor-Leste,TLS,2023,85.24640643
Togo,TGO,2023,93.24881194
Tonga,TON,2023,64.8598102
Trinidad and Tobago,TTO,2023,75.07131061
Tunisia,TUN,2023,40.75201242
Turkiye,TUR,2023,50.29674008
Turkmenistan,TKM,2023,104.550528
Uganda,UGA,2023,89.53853361
United Arab Emirates,ARE,2023,59.76529757
United Kingdom,GBR,2023,86.36575782
United States,USA,2023,83.79026528
Uruguay,URY,2023,80.48112187
Uzbekistan,UZB,2023,54.62189507
Vanuatu,VUT,2023,85.11634506
"Venezuela, RB",VEN,2023,55.37058884
Viet Nam,VNM,2023,88.0309418
Virgin Islands (U.S.),VIR,2023,85.51524934
"Yemen, Rep.",YEM,2023,8.135933845
Zambia,ZMB,2023,82.84204544
Zimbabwe,ZWE,2023,83.67029331
Afghanistan,AFG,2024,7.30468135
Albania,ALB,2024,78.50708606
Algeria,DZA,2024,21.0352191
Angola,AGO,2024,93.30747838
Argentina,ARG,2024,73.72870733
Armenia,ARM,2024,82.98667294
Australia,AUS,2024,87.56389373
Austria,AUT,2024,84.40477095
Azerbaijan,AZE,2024,91.84331867
"Bahamas, The",BHS,2024,85.09598157
Bahrain,BHR,2024,49.98545649
Bangladesh,BGD,2024,54.54826236
Barbados,BRB,2024,89.65594884
Belarus,BLR,2024,81.06776765
Belgium,BEL,2024,84.47041661
Belize,BLZ,2024,65.82573103
Benin,BEN,2024,96.46189988
Bhutan,BTN,2024,78.23424272
Bolivia,BOL,2024,85.24318219
Bosnia and Herzegovina,BIH,2024,65.34135149
Botswana,BWA,2024,86.88314696
Brazil,BRA,2024,72.77043624
Brunei Darussalam,BRN,2024,72.90984112
Bulgaria,BGR,2024,80.8414332
Burkina Faso,BFA,2024,76.68866496
Burundi,BDI,2024,103.3009106
Cabo Verde,CPV,2024,78.21662187
Cambodia,KHM,2024,85.54129077
Cameroon,CMR,2024,76.30452686
Canada,CAN,2024,87.74151811
Central African Republic,CAF,2024,79.3744268
Chad,TCD,2024,67.05327114
Channel Islands,CHI,2024,78.65072054
Chile,CHL,2024,73.08232847
China,CHN,2024,83.75683771
Colombia,COL,2024,68.03814535
Comoros,COM,2024,69.27429315
"Congo, Dem. Rep.",COD,2024,90.92408278
"Congo, Rep.",COG,2024,95.13728417
Costa Rica,CRI,2024,62.73530212
Cote d'Ivoire,CIV,2024,79.27810188
Croatia,HRV,2024,81.5907277
Cuba,CUB,2024,60.33303825
Cyprus,CYP,2024,85.42604887
Czechia,CZE,2024,78.48015145
Denmark,DNK,2024,88.217322
Djibouti,DJI,2024,40.8508502
Dominican Republic,DOM,2024,69.15634928
Ecuador,ECU,2024,68.48132672
"Egypt, Arab Rep.",EGY,2024,21.54849412
El Salvador,SLV,2024,60.76423674
Equatorial Guinea,GNQ,2024,79.21346627
Eritrea,ERI,2024,85.80274005
Estonia,EST,2024,86.34660156
Eswatini,SWZ,2024,90.33291685
Ethiopia,ETH,2024,73.15671146
Fiji,FJI,2024,50.18057602
Finland,FIN,2024,90.99637193
France,FRA,2024,86.75608978
French Polynesia,PYF,2024,78.11171983
Gabon,GAB,2024,69.4343263
"Gambia, The",GMB,2024,90.76676034
Georgia,GEO,2024,75.70409933
Germany,DEU,2024,83.8790894
Ghana,GHA,2024,95.278066
Greece,GRC,2024,74.93894326
Guam,GUM,2024,82.23268149
Guatemala,GTM,2024,50.06136338
Guinea,GIN,2024,66.12078277
Guinea-Bissau,GNB,2024,81.42016613
Guyana,GUY,2024,67.3106814
Haiti,HTI,2024,84.95368403
Honduras,HND,2024,52.70288308
"Hong Kong SAR, China",HKG,2024,82.34316379
Hungary,HUN,2024,79.39239462
Iceland,ISL,2024,89.14127002
India,IND,2024,42.5548752
Indonesia,IDN,2024,64.58241218
"Iran, Islamic Rep.",IRN,2024,20.27770658
Iraq,IRQ,2024,15.00416898
Ireland,IRL,2024,85.34923339
Israel,ISR,2024,91.03314698
Italy,ITA,2024,70.40612687
Jamaica,JAM,2024,81.73902608
Japan,JPN,2024,77.24478963
Jordan,JOR,2024,22.80850786
Kazakhstan,KAZ,2024,86.9325218
Kenya,KEN,2024,87.06333866
"Korea, Dem. People's Rep.",PRK,2024,89.57958581
"Korea, Rep.",KOR,2024,77.30873261
Kuwait,KWT,2024,54.94345171
Kyrgyz Republic,KGZ,2024,67.33941221
Lao PDR,LAO,2024,86.89708793
Latvia,LVA,2024,81.79751575
Lesotho,LSO,2024,71.94123385
Liberia,LBR,2024,88.2531596
Libya,LBY,2024,51.91374322
Lithuania,LTU,2024,84.43783011
Luxembourg,LUX,2024,87.1747893
"Macao SAR, China",MAC,2024,79.66551596
Madagascar,MDG,2024,94.22929864
Malawi,MWI,2024,88.82421584
Malaysia,MYS,2024,65.84659359
Maldives,MDV,2024,53.60567176
Mali,MLI,2024,72.23315481
Malta,MLT,2024,77.34719288
Mauritania,MRT,2024,45.90305118
Mauritius,MUS,2024,62.41266679
Mexico,MEX,2024,61.17799018
Moldova,MDA,2024,97.74206587
Mongolia,MNG,2024,77.52410167
Montenegro,MNE,2024,74.59870865
Morocco,MAR,2024,28.53364506
Mozambique,MOZ,2024,97.90705835
Myanmar,MMR,2024,58.75078901
Namibia,NAM,2024,87.58532423
Nepal,NPL,2024,51.48332309
Netherlands,NLD,2024,87.1455498
New Caledonia,NCL,2024,83.55567744
New Zealand,NZL,2024,87.93694581
Nicaragua,NIC,2024,61.30875892
Niger,NER,2024,71.0924588
Nigeria,NGA,2024,95.60093335
North Macedonia,MKD,2024,65.4710492
Norway,NOR,2024,90.06989742
Oman,OMN,2024,35.23529277
Pakistan,PAK,2024,30.19041693
Panama,PAN,2024,67.84803277
Papua New Guinea,PNG,2024,95.01912835
Paraguay,PRY,2024,71.47733049
Peru,PER,2024,80.96930533
Philippines,PHL,2024,69.0563429
Poland,POL,2024,77.97524595
Portugal,PRT,2024,86.96772142
Puerto Rico,PRI,2024,64.56278764
Qatar,QAT,2024,66.23007072
Romania,ROU,2024,67.54921928
Russian Federation,RUS,2024,79.35212086
Rwanda,RWA,2024,83.10213108
Samoa,WSM,2024,55.63098315
Sao Tome and Principe,STP,2024,96.15544818
Saudi Arabia,SAU,2024,42.61016026
Senegal,SEN,2024,58.63101335
Serbia,SRB,2024,76.31687526
Sierra Leone,SLE,2024,91.6844197
Singapore,SGP,2024,81.19839554
Slovak Republic,SVK,2024,83.16877738
Slovenia,SVN,2024,83.94092707
Solomon Islands,SLB,2024,95.60377118
Somalia,SOM,2024,44.50513251
South Africa,ZAF,2024,82.16068715
Spain,ESP,2024,84.28356248
Sri Lanka,LKA,2024,45.29111309
St. Lucia,LCA,2024,83.17633362
St. Vincent and the Grenadines,VCT,2024,73.91338896
Suriname,SUR,2024,70.02744022
Sweden,SWE,2024,90.42780905
Switzerland,CHE,2024,85.89745365
Syrian Arab Republic,SYR,2024,21.22929034
Tajikistan,TJK,2024,61.9781506
Tanzania,TZA,2024,91.67753151
Thailand,THA,2024,78.79319347
Timor-Leste,TLS,2024,85.25559485
Togo,TGO,2024,93.28400399
Tonga,TON,2024,65.26770078
Trinidad and Tobago,TTO,2024,75.15731833
Tunisia,TUN,2024,40.7809177
Turkiye,TUR,2024,50.87640638
Turkmenistan,TKM,2024,104.6555135
Uganda,UGA,2024,89.59265419
United Arab Emirates,ARE,2024,60.36445198
United Kingdom,GBR,2024,86.41191202
United States,USA,2024,83.88131039
Uruguay,URY,2024,80.72888063
Uzbekistan,UZB,2024,54.53186838
Vanuatu,VUT,2024,85.15988971
"Venezuela, RB",VEN,2024,55.14365966
Viet Nam,VNM,2024,87.95215981
Virgin Islands (U.S.),VIR,2024,85.53155976
"Yemen, Rep.",YEM,2024,8.111280085
Zambia,ZMB,2024,82.77664202
Zimbabwe,ZWE,2024,83.71080751
